matching_id	role	cancer_id	cancer_normalized	gene_hugo_id	gene_entrez_id	gene_normalized	citation_count
311a4433ad6853c330f682eee03f6f43	Oncogene	DOID:1324	lung cancer	HGNC:5010	3159	HMGA1	1
b435b97c19f17722b411c2633335d8c7	Oncogene	DOID:1324	lung cancer	HGNC:4861	3070	HELLS	1
e57e182b7819fb0567cca00fadc3778e	Oncogene	DOID:1324	lung cancer	HGNC:4853	3066	HDAC2	1
717987f43f84525a3874ea69d09c7c55	Oncogene	DOID:1324	lung cancer	HGNC:4605	2922	GRP	1
a7b9de5fd9701f66769a3bdb624775c5	Oncogene	DOID:1324	lung cancer	HGNC:4544	2869	GRK5	1
5cafdc89c9ffbcec637cbccd2a175f0d	Oncogene	DOID:1324	lung cancer	HGNC:4392	2778	GNAS	1
2f69605bd99c54977e9766cb9040b149	Oncogene	DOID:1324	lung cancer	HGNC:4331	2744	GLS	1
078c56d89087623a6e6935bd786d0c19	Oncogene	DOID:1324	lung cancer	HGNC:4317	2735	GLI1	1
5cfed5aebc21307be80bac5dd556943b	Oncogene	DOID:1324	lung cancer	HGNC:4313	2731	GLDC	1
8e1411bde9023f84f1e9a53d7dec53ce	Oncogene	DOID:1324	lung cancer	HGNC:414	226	ALDOA	1
2f1de6a269229b8796221807565bea26	Oncogene	DOID:1324	lung cancer	HGNC:392	208	AKT2	1
85d7762b1662e525b2784107a596fcc3	Oncogene	DOID:1324	lung cancer	HGNC:3823	27086	FOXP1	1
e511b22f4af69f89acb90ebaac0d6edd	Oncogene	DOID:1324	lung cancer	HGNC:3818	2305	FOXM1	1
7724d3e23a9f3aef9e190dd698baea83	Oncogene	DOID:1324	lung cancer	HGNC:3810	2295	FOXF2	1
317d07e8b45830cf72f8118edbf5af0a	Oncogene	DOID:1324	lung cancer	HGNC:3703	2274	FHL2	1
4a3354450688e4fd7464979ff33641b9	Oncogene	DOID:1324	lung cancer	HGNC:3689	2263	FGFR2	1
3e1b1df4a5fcceb9dbdd13832b48459d	Oncogene	DOID:1324	lung cancer	HGNC:3688	2260	FGFR1	1
35b1195688ad3cc8ce33a5b8498db931	Oncogene	DOID:1324	lung cancer	HGNC:3687	2254	FGF9	1
8d486a3ca5b00085ade366953ef765ab	Oncogene	DOID:1324	lung cancer	HGNC:3657	2242	FES	1
ba0e8bd5df5742fafeb4b9dc15fbaa49	Oncogene	DOID:1324	lung cancer	HGNC:3606	2203	FBP1	1
95f5926df6596af86596de3bf59b9d60	Oncogene	DOID:1324	lung cancer	HGNC:3570	2181	ACSL3	1
b2b23e0311f38ad92d6918ee383d5902	Oncogene	DOID:1324	lung cancer	HGNC:3520	2139	EYA2	1
1b7e23577afaaf5966e8c50de687deae	Oncogene	DOID:1324	lung cancer	HGNC:3395	2050	EPHB4	1
2024baee298aa19387861aabe4028078	Oncogene	DOID:1324	lung cancer	HGNC:3389	2044	EPHA5	1
6cabdcc7fe453e1678e216901d715fb1	Oncogene	DOID:1324	lung cancer	HGNC:3387	2042	EPHA3	1
19c5670602a4a20351312542c3d0126d	Oncogene	DOID:1324	lung cancer	HGNC:3332	2011	MARK2	1
fade164b03c81210d193e16e4556859d	Oncogene	DOID:1324	lung cancer	HGNC:3301	56648	EIF5A2	1
53bac0f7fa8d5db9f5256781f42ee4be	Oncogene	DOID:1324	lung cancer	HGNC:3287	1977	EIF4E	1
1ec53dad377a20d43a584d8c3525aa5a	Oncogene	DOID:1324	lung cancer	HGNC:3155	1894	ECT2	1
ba0bf5da104f70878d50e6d1ce6eec20	Oncogene	DOID:1324	lung cancer	HGNC:3114	1870	E2F2	1
90afcae9075e79746f4cc068deee82ce	Oncogene	DOID:1324	lung cancer	HGNC:3072	1848	DUSP6	1
7c1a9f4fab9f1b40d3c66b1fe02e3bb6	Oncogene	DOID:1324	lung cancer	HGNC:307	166	AES	1
65ed50f3b34b5bf846a937d02c3de44f	Oncogene	DOID:1324	lung cancer	HGNC:3064	1843	DUSP1	1
063492d32c45d41bda249331bc0e21ba	Oncogene	DOID:1324	lung cancer	HGNC:30621	83985	SPNS1	1
f1c11cc5015af66444aa17c40fa5ca72	Oncogene	DOID:1324	lung cancer	HGNC:3061	1841	DTYMK	1
f5eb14f13975820b0ddc15a137c69d42	Oncogene	DOID:1324	lung cancer	HGNC:29357	80816	ASXL3	1
6740b8ef69dcf6683ad626dfaaaca90e	Oncogene	DOID:1324	lung cancer	HGNC:28999	23201	FAM168A	1
df606922ff6bf43a58b2f022a3497489	Oncogene	DOID:1324	lung cancer	HGNC:28977	9798	IST1	1
ce75aa34fb5e47ec616e51a806a18121	Oncogene	DOID:1324	lung cancer	HGNC:28569	254528	MEIOB	1
e65799b9e4693d4d510abd0807f10155	Oncogene	DOID:1324	lung cancer	HGNC:28458	78994	PRR14	1
1f285a7cd2fefac8ac91d5bcbccb615f	Oncogene	DOID:1324	lung cancer	HGNC:28142	80774	LIMD2	1
cda795c9059cd1f759d9e88d3ac2bec0	Oncogene	DOID:1324	lung cancer	HGNC:27316	201292	TRIM65	1
b10ad240059fbc335b8d9a512f9a6131	Oncogene	DOID:1324	lung cancer	HGNC:2731	4921	DDR2	1
96e47331b28322f63edf0d7d17a2ed2c	Oncogene	DOID:1324	lung cancer	HGNC:26913	147841	SPC24	1
2a593b8369a61e799cfaa16695c26526	Oncogene	DOID:1324	lung cancer	HGNC:26714	134265	AFAP1L1	1
0f7347c52314e4f2c68afb99f327852e	Oncogene	DOID:1324	lung cancer	HGNC:2662	1601	DAB2	1
c176dd007f096b63755c83c7b952a8b4	Oncogene	DOID:1324	lung cancer	HGNC:26409	157753	TMEM74	1
ea0f4d14c72e820587003f2dd2626281	Oncogene	DOID:1324	lung cancer	HGNC:25805	79935	CNTD2	1
a9693bdf851be72a9522931ad03781f3	Oncogene	DOID:1324	lung cancer	HGNC:25574	55223	TRIM62	1
e5c7de02159b3dab664e282e79076788	Oncogene	DOID:1324	lung cancer	HGNC:2554	8451	CUL4A	1
e60c20a13f7ac8b5bf8e071e89c6b0e3	Oncogene	DOID:1324	lung cancer	HGNC:24859	8089	YEATS4	1
9f53ac0989ae456274118c15d4a46a4d	Oncogene	DOID:1324	lung cancer	HGNC:24727	79733	E2F8	1
7661012d68a43ec2821f8b9f74d54476	Oncogene	DOID:1324	lung cancer	HGNC:24352	84951	TNS4	1
9101dda97788970193f91001e9c16499	Oncogene	DOID:1324	lung cancer	HGNC:24308	81037	CLPTM1L	1
99833ccb7ac14be37bc10dd93ab0b8b5	Oncogene	DOID:1324	lung cancer	HGNC:24212	493856	CISD2	1
296022b09b230b545001f3be8f29ea17	Oncogene	DOID:1324	lung cancer	HGNC:23784	57504	MTA3	1
cb243325fa253a609279e578fb086e73	Oncogene	DOID:1324	lung cancer	HGNC:23640	79692	ZNF322	1
d07b5bfcfb286c4ab07d72560ca65a77	Oncogene	DOID:1324	lung cancer	HGNC:23615	54733	SLC35F2	1
90b3f845841609d223496ebacac75851	Oncogene	DOID:1324	lung cancer	HGNC:21735	26468	LHX6	1
e20052ff556b20a9b98360d4b6203c9e	Oncogene	DOID:1324	lung cancer	HGNC:21373	83931	STK40	1
188f952c11108af978b8f28aa25fc7fa	Oncogene	DOID:1324	lung cancer	HGNC:20815	55818	KDM3A	1
4f0be3e66723d6bb645321619859cf70	Oncogene	DOID:1324	lung cancer	HGNC:2046	1364	CLDN4	1
ee62fab6bccbea7080be96e86a8922c9	Oncogene	DOID:1324	lung cancer	HGNC:20392	55959	SULF2	1
a4562595d0b2df3bf761be118898d84d	Oncogene	DOID:1324	lung cancer	HGNC:2032	9076	CLDN1	1
ce57cb4ae978c05631cb4e8a775b3e22	Oncogene	DOID:1324	lung cancer	HGNC:20092	55729	ATF7IP	1
c8315159d62dcf275e33160591c9bc0e	Oncogene	DOID:1324	lung cancer	HGNC:20071	10713	USP39	1
02496e7bc951d440a296bc41318642db	Oncogene	DOID:1324	lung cancer	HGNC:19950	201299	RDM1	1
21a309bedc175cda4df5584ed391d48f	Oncogene	DOID:1324	lung cancer	HGNC:19859	123036	TC2N	1
3727a8cd096f2b35141b481bfb81b2d3	Oncogene	DOID:1324	lung cancer	HGNC:19840	93487	MAPK1IP1L	1
d21bfc563e6d925f8fed3e55af947397	Oncogene	DOID:1324	lung cancer	HGNC:1952	1131	CHRM3	1
afcf6784854373e28974cdc6a19e4e8d	Oncogene	DOID:1324	lung cancer	HGNC:19441	84864	RIOX2	1
2cd650ee204e6b721f34b6c56db6cc32	Oncogene	DOID:1324	lung cancer	HGNC:19373	9540	TP53I3	1
180e65897f14e830b23aa3c3d24586f8	Oncogene	DOID:1324	lung cancer	HGNC:1937	1119	CHKA	1
41e62937cd9d52e860ddbde247d5ddd6	Oncogene	DOID:1324	lung cancer	HGNC:19297	10188	TNK2	1
f1628eb576157e20e4aec0f1c94c9f5c	Oncogene	DOID:1324	lung cancer	HGNC:1925	1111	CHEK1	1
bf627daa879204a2c806e0432f0258a8	Oncogene	DOID:1324	lung cancer	HGNC:19181	9928	KIF14	1
518dcc379de911e30faecda9de18bc69	Oncogene	DOID:1324	lung cancer	HGNC:19016	54765	TRIM44	1
aa944221ca56cd3552ce4cf4c4929d77	Oncogene	DOID:1324	lung cancer	HGNC:18990	266977	ADGRF1	1
ad31db213e4688bd48b5120e341f3242	Oncogene	DOID:1324	lung cancer	HGNC:1884	1080	CFTR	1
f30c207d06863fd7fe402acd62679b2e	Oncogene	DOID:1324	lung cancer	HGNC:18184	54165	DCUN1D1	1
a1b344e4212a66dda8e60b60d6758a12	Oncogene	DOID:1324	lung cancer	HGNC:18155	10587	TXNRD2	1
f976f75237f680f56e2783e053e83ea1	Oncogene	DOID:1324	lung cancer	HGNC:18126	84133	ZNRF3	1
1569d01dc87216286f3857d9ed96ce35	Oncogene	DOID:1324	lung cancer	HGNC:18081	11197	WIF1	1
a72110d32f8c8a35312720c1a62ec671	Oncogene	DOID:1324	lung cancer	HGNC:18078	51341	ZBTB7A	1
aca5c4b589190d8c0b43cfb5abf9b88a	Oncogene	DOID:1324	lung cancer	HGNC:1787	1029	CDKN2A	1
038f2b60af34f088baf483938dd867aa	Oncogene	DOID:1324	lung cancer	HGNC:1774	1020	CDK5	1
48287a6e8ba35e1993c5b19557348f98	Oncogene	DOID:1324	lung cancer	HGNC:1759	1000	CDH2	1
1ba850a1b0f7b98074c4b3e9a568da02	Oncogene	DOID:1324	lung cancer	HGNC:1753	1012	CDH13	1
b85979ea23a309c2ef0f99cec9cde875	Oncogene	DOID:1324	lung cancer	HGNC:1744	990	CDC6	1
0a8540c9f896ee3e374480497c419ec6	Oncogene	DOID:1324	lung cancer	HGNC:17298	55290	BRF2	1
67c4c91535ae38a68c77d1c59dd148b3	Oncogene	DOID:1324	lung cancer	HGNC:17260	25816	TNFAIP8	1
22c79ce0565c5bcee6ac33919aee32b1	Oncogene	DOID:1324	lung cancer	HGNC:17084	23224	SYNE2	1
f3c7aca35c949d144721a2b49bcafbb0	Oncogene	DOID:1324	lung cancer	HGNC:16935	10533	ATG7	1
6f70322c7f162c4be703ae012fdcbc26	Oncogene	DOID:1324	lung cancer	HGNC:16856	9700	ESPL1	1
201d97e55b29ed228a1d272c5d08f3e3	Oncogene	DOID:1324	lung cancer	HGNC:16510	79791	FBXO31	1
2ad2112b1fcc0dad35938579fef682c0	Oncogene	DOID:1324	lung cancer	HGNC:16508	117177	RAB3IP	1
e594e19abac9cabb97583ac065ec72ee	Oncogene	DOID:1324	lung cancer	HGNC:16352	29960	MRM2	1
823811f43a7aa5fbd938799924a4f172	Oncogene	DOID:1324	lung cancer	HGNC:16132	140809	SRXN1	1
e6137140e99962d8ba88b47c1619b8ac	Oncogene	DOID:1324	lung cancer	HGNC:16119	81572	PDRG1	1
e70f3188f88b44f702f038b67760b70f	Oncogene	DOID:1324	lung cancer	HGNC:15937	11065	UBE2C	1
e6c2510e04e8b2c490c3878911e4f74a	Oncogene	DOID:1324	lung cancer	HGNC:15452	64083	GOLPH3	1
41ca6b2c2dcd3b905d82bf77645b8bab	Oncogene	DOID:1324	lung cancer	HGNC:1504	836	CASP3	1
0b48f335cd9ffc9b4aa97454a807ce6d	Oncogene	DOID:1324	lung cancer	HGNC:14933	23408	SIRT5	1
5fe3cef26024faaa08a63a6c63f8a255	Oncogene	DOID:1324	lung cancer	HGNC:14931	23410	SIRT3	1
1d140a5e3099b4d45649abadd78a8f09	Oncogene	DOID:1324	lung cancer	HGNC:14652	55742	PARVA	1
c2c4592eee794f5afe748823e7c8485c	Oncogene	DOID:1324	lung cancer	HGNC:14458	9846	GAB2	1
aaeb8c2a5bb5ddf4edd5593f2ab9e7eb	Oncogene	DOID:1324	lung cancer	HGNC:14311	9891	NUAK1	1
1b92f3d10812f8895d9113fd0bc72883	Oncogene	DOID:1324	lung cancer	HGNC:14067	51564	HDAC7	1
c9dfb58bc6b7ad036af817d9a342eff1	Oncogene	DOID:1324	lung cancer	HGNC:13606	22992	KDM2A	1
4a806af8592b721cee9a3943b9192e69	Oncogene	DOID:1324	lung cancer	HGNC:13525	30816	ERVW-1	1
4a0545728b9503cf0643b98d9eae732b	Oncogene	DOID:1324	lung cancer	HGNC:13452	10615	SPAG5	1
bdbcc9b0f542621084a56b32e5590d85	Oncogene	DOID:1324	lung cancer	HGNC:12856	7528	YY1	1
b338618a62b6fc35b494d2a80be479c6	Oncogene	DOID:1324	lung cancer	HGNC:12767	54904	NSD3	1
56f16ea113c78b674bafe77564b50897	Oncogene	DOID:1324	lung cancer	HGNC:12766	7468	NSD2	1
a337dc957f6a2ab10c4f72b240a91409	Oncogene	DOID:1324	lung cancer	HGNC:12513	7345	UCHL1	1
bbe53d77865b21bc418e4d5a0acd5cf2	Oncogene	DOID:1324	lung cancer	HGNC:1249	22974	TPX2	1
dfbfd658908a6dda89511e3259a59255	Oncogene	DOID:1324	lung cancer	HGNC:12401	7272	TTK	1
8e87df99605155f15a26c49a270017dc	Oncogene	DOID:1324	lung cancer	HGNC:11920	355	FAS	1
760a2c5db23fa53632a7907f8d27c8af	Oncogene	DOID:1324	lung cancer	HGNC:11892	7124	TNF	1
5b77f7347d3af6229480fa16faf819a7	Oncogene	DOID:1324	lung cancer	HGNC:11812	8805	TRIM24	1
42322bea43ac47231d424799e57fcebd	Oncogene	DOID:1324	lung cancer	HGNC:11743	7021	TFAP2B	1
e049139141b30c6609978cc765a74727	Oncogene	DOID:1324	lung cancer	HGNC:11730	7015	TERT	1
5d37ea09283d4a555cd865917e701157	Oncogene	DOID:1324	lung cancer	HGNC:11529	4072	EPCAM	1
70f0cd1ab3adca53c4d3226bf3a07ab9	Oncogene	DOID:1324	lung cancer	HGNC:1149	701	BUB1B	1
b4d8b0e1e6b15c20827578782d7a1fae	Oncogene	DOID:1324	lung cancer	HGNC:11406	6788	STK3	1
a7f6c59e3be416bc97d1fc1ca4175fb0	Oncogene	DOID:1324	lung cancer	HGNC:11362	6772	STAT1	1
c55103cab20b044572414b4a24e1847f	Oncogene	DOID:1324	lung cancer	HGNC:11255	6696	SPP1	1
da01a8cfcf6d9be6e7eb52b8e9d06528	Oncogene	DOID:1324	lung cancer	HGNC:11219	6678	SPARC	1
54b87af21a97e13a9ce3093ad9b7557f	Oncogene	DOID:1324	lung cancer	HGNC:11198	6666	SOX12	1
b8da7cb2f40f740a2006b2dec4fa1101	Oncogene	DOID:1324	lung cancer	HGNC:11142	150094	SIK1	1
22da0f96983a614db61f4d84731b0ac3	Oncogene	DOID:1324	lung cancer	HGNC:11128	6615	SNAI1	1
295681a253c03e8f3e0a8543f83f522d	Oncogene	DOID:1324	lung cancer	HGNC:11097	6594	SMARCA1	1
f6568618637bf46949473b8710047e81	Oncogene	DOID:1324	lung cancer	HGNC:11094	6591	SNAI2	1
573ad23718d93213c787f0eb404bf56d	Oncogene	DOID:1324	lung cancer	HGNC:10943	6510	SLC1A5	1
4de4ea3fc874d99197ebf238e9727367	Oncogene	DOID:1324	lung cancer	HGNC:10801	6439	SFTPB	1
e955e254d4b6a54955776fa52ae23486	Oncogene	DOID:1324	lung cancer	HGNC:10789	6432	SRSF7	1
d08933b17835d6c4677a0cf284974221	Oncogene	DOID:1324	lung cancer	HGNC:10569	6317	SERPINB3	1
61667560afbc22b9c972e9680cdb644f	Oncogene	DOID:1324	lung cancer	HGNC:10504	6286	S100P	1
c2de47913cf9f87a7ea9ab30f9dcab27	Oncogene	DOID:1324	lung cancer	HGNC:10471	861	RUNX1	1
7457e29aec09783aed181d3771c42a2e	Oncogene	DOID:1324	lung cancer	HGNC:10466	6242	RTKN	1
dcfdee553a09d04e59576133dc5d048a	Oncogene	DOID:1324	lung cancer	HGNC:10451	6240	RRM1	1
23242c0425aedf4403458260e919a219	Oncogene	DOID:1324	lung cancer	HGNC:10448	6238	RRBP1	1
e436b31694e986b3b70c541471650be7	Oncogene	DOID:1324	lung cancer	HGNC:10436	6198	RPS6KB1	1
a7cabdc73acef4c30a3372a69fa8a1cf	Oncogene	DOID:1319	brain cancer	HGNC:8988	5300	PIN1	1
989bd10129e92d7ef4aca9cc150666bb	Oncogene	DOID:1319	brain cancer	HGNC:8803	5156	PDGFRA	1
b95567ca4c002c995daaa5f013dd529e	Oncogene	DOID:1319	brain cancer	HGNC:8033	4916	NTRK3	1
8467a103c59d47db0ae3f0d9a2d1325d	Oncogene	DOID:1319	brain cancer	HGNC:8014	4904	YBX1	1
e0507ff3536085f9d0e2d441dc96147c	Oncogene	DOID:1319	brain cancer	HGNC:7773	4771	NF2	1
319e2801d533b9c2b877af3c5e171e47	Oncogene	DOID:1319	brain cancer	HGNC:7555	4610	MYCL	1
8e6179621bfbff46dd0d36dd009fb9ca	Oncogene	DOID:1319	brain cancer	HGNC:7545	4602	MYB	1
581ba766b0a4759e44318159c8cd0f42	Oncogene	DOID:1319	brain cancer	HGNC:6407	3845	KRAS	1
8ce97adf7e216489e3f8f79bdbe4d177	Oncogene	DOID:1319	brain cancer	HGNC:6348	9314	KLF4	1
cec398aea470e8de510d0361df5368d3	Oncogene	DOID:1319	brain cancer	HGNC:537	302	ANXA2	1
ca92e9784302f6aaf070e559d94ae080	Oncogene	DOID:1319	brain cancer	HGNC:5056	3195	TLX1	1
4eea568e171b22e1d5f06e6e4ad0dc4a	Oncogene	DOID:1319	brain cancer	HGNC:4318	2736	GLI2	1
21cd4b1ea124c5ba256869cb3b86b22c	Oncogene	DOID:1319	brain cancer	HGNC:4317	2735	GLI1	1
e04498bd440fdea8dc1e270fe4a07631	Oncogene	DOID:1319	brain cancer	HGNC:3818	2305	FOXM1	1
d9e207ebc28cfeec528a7c65d0d5e400	Oncogene	DOID:1319	brain cancer	HGNC:3811	2290	FOXG1	1
47284265960bc0adc1badee6a8e5ac8e	Oncogene	DOID:1319	brain cancer	HGNC:3796	2353	FOS	1
001758200f2d477b6bc9cd3753a30c77	Oncogene	DOID:1319	brain cancer	HGNC:3703	2274	FHL2	1
d6e625165d6e3094b867e925b2611d07	Oncogene	DOID:1319	brain cancer	HGNC:3688	2260	FGFR1	1
b26572d2d0f68926b11cc183b7ca4ac7	Oncogene	DOID:1319	brain cancer	HGNC:3557	2170	FABP3	1
ef6373d9de30ee197637fa3c6f546821	Oncogene	DOID:1319	brain cancer	HGNC:3430	2064	ERBB2	1
716dd8d421004ba2a9534896cea09b66	Oncogene	DOID:1319	brain cancer	HGNC:3113	1869	E2F1	1
2bfbee71baacbea4acfec1898f655c65	Oncogene	DOID:1319	brain cancer	HGNC:25996	54890	ALKBH5	1
8e33643013ccebacb70651c04ddeb23a	Oncogene	DOID:1319	brain cancer	HGNC:19421	84289	ING5	1
f5f3e13ce0c5b5a13f0c25da30078b90	Oncogene	DOID:1319	brain cancer	HGNC:16262	10413	YAP1	1
49b834797f07201d85ec8e20aeb45f22	Oncogene	DOID:1319	brain cancer	HGNC:1542	868	CBLB	1
797f19864c3b2da08cd6eabca21d418e	Oncogene	DOID:1319	brain cancer	HGNC:1541	867	CBL	1
0cd6ccbcbd4c59cf499fc2b65960b8d3	Oncogene	DOID:1319	brain cancer	HGNC:13386	140609	NEK7	1
90458c69b6696e5786e0bea261e081ae	Oncogene	DOID:1319	brain cancer	HGNC:11773	7048	TGFBR2	1
3a29684c5c93698163787466096dd588	Oncogene	DOID:1319	brain cancer	HGNC:11200	6659	SOX4	1
7cf2e2c6a512892586bc32732a18434e	Oncogene	DOID:1319	brain cancer	HGNC:1097	673	BRAF	1
50aef111ae207705fef7cc7c8f8e8cd8	Oncogene	DOID:1319	brain cancer	HGNC:10848	6469	SHH	1
c355c0e01290db5fddac269b120cdebe	Oncogene	DOID:1319	brain cancer	HGNC:10261	6098	ROS1	1
be501f64338b5330944b6918b34a13cf	Oncogene	DOID:12603	acute leukemia	HGNC:9864	5914	RARA	1
75f6aa44011faaa87ce8dd81d1fa611d	Oncogene	DOID:12603	acute leukemia	HGNC:8987	11040	PIM2	1
ae7f62c649ddb76fed4fcd588dcbad8f	Oncogene	DOID:12603	acute leukemia	HGNC:8986	5292	PIM1	1
b151f5c93eb70aa97f31e0fd5dc98c6a	Oncogene	DOID:12603	acute leukemia	HGNC:8632	5087	PBX1	1
35ec7bdd98cc57cc832faf57ca621469	Oncogene	DOID:12603	acute leukemia	HGNC:7910	4869	NPM1	1
85270466766494c4ddc4a71a56cc4194	Oncogene	DOID:12603	acute leukemia	HGNC:7672	9611	NCOR1	1
3de58f3772169cc2357d1656619c4ac7	Oncogene	DOID:12603	acute leukemia	HGNC:7135	4299	AFF1	1
2fb3ae2bd5014c7aac3172eba4e7990a	Oncogene	DOID:12603	acute leukemia	HGNC:6641	4004	LMO1	1
d27bcc8577750cf752d78a3491350fb5	Oncogene	DOID:12603	acute leukemia	HGNC:6407	3845	KRAS	1
f3eb4951407af43934e06ac9206291cd	Oncogene	DOID:12603	acute leukemia	HGNC:4169	8522	GAS7	1
9d589b24cbaaa04202c30b00084f5145	Oncogene	DOID:12603	acute leukemia	HGNC:3488	2113	ETS1	1
be4f084ae383de57dce9e311db85d47f	Oncogene	DOID:12603	acute leukemia	HGNC:3446	2078	ERG	1
87db9d7604886365e4a5a6112de80676	Oncogene	DOID:12603	acute leukemia	HGNC:3420	2059	EPS8	1
0e9a07cc87b2c1e0c3887b1c000fda1c	Oncogene	DOID:12603	acute leukemia	HGNC:3236	1956	EGFR	1
6a4fe002bc80c03e291827e6d30791a5	Oncogene	DOID:12603	acute leukemia	HGNC:1806	1045	CDX2	1
a3458101ff9c1da8d81c02215f1cf707	Oncogene	DOID:12603	acute leukemia	HGNC:1787	1029	CDKN2A	1
add34ef3c037386eb6e3ba8971282ed2	Oncogene	DOID:12603	acute leukemia	HGNC:1541	867	CBL	1
5f913fa61cdcb01f384e4ab2d63dc786	Oncogene	DOID:12603	acute leukemia	HGNC:14959	64783	RBM15	1
f2c26e4159d6341168cbf30596d498a7	Oncogene	DOID:12603	acute leukemia	HGNC:12796	7490	WT1	1
517ae27c0f81f83b83a6355cf2462c5d	Oncogene	DOID:12603	acute leukemia	HGNC:11998	7157	TP53	1
29e1b41c75c5ea859232b90087f85361	Oncogene	DOID:12603	acute leukemia	HGNC:11633	6929	TCF3	1
e715d70364bdfac62cba2d8e4791f649	Oncogene	DOID:12603	acute leukemia	HGNC:11283	6714	SRC	1
dbd2c7d7ee73601fd53635bbe278b392	Oncogene	DOID:12603	acute leukemia	HGNC:11200	6659	SOX4	1
21f4f75d325c4a3ed1ffadb462ce516d	Oncogene	DOID:12603	acute leukemia	HGNC:10760	6418	SET	1
19f36aced591446552b024c24f25402d	Oncogene	DOID:12603	acute leukemia	HGNC:10471	861	RUNX1	1
bd8bf2c33ad7c6b2aa0ad39889735f0b	Oncogene	DOID:1240	leukemia	HGNC:9950	9400	RECQL5	1
fa1c55416cf59afecdc7e253bc117288	Oncogene	DOID:1240	leukemia	HGNC:9920	5948	RBP2	1
ee1ff2561cc70f2ff574f217433aae44	Oncogene	DOID:1240	leukemia	HGNC:992	598	BCL2L1	1
2230c847713c53e563cd2ffda45ba76f	Oncogene	DOID:1240	leukemia	HGNC:9879	10235	RASGRP2	1
01aab0f8b385306bf759ac15398dcbd3	Oncogene	DOID:1240	leukemia	HGNC:9841	10928	RALBP1	1
b17941c0a72dc14cce2dfa0245a49f0d	Oncogene	DOID:1240	leukemia	HGNC:9690	9232	PTTG1	1
3d578ea84dbab660dcedc132b5e8e105	Oncogene	DOID:1240	leukemia	HGNC:9658	5777	PTPN6	1
ae9b2e1fe31149e6e2e2cebd09f00f50	Oncogene	DOID:1240	leukemia	HGNC:959	581	BAX	1
c4b97dada0fa339fe82ffedc13627346	Oncogene	DOID:1240	leukemia	HGNC:9588	5728	PTEN	1
5c7c66e00af06c07dd28dc1d308aa013	Oncogene	DOID:1240	leukemia	HGNC:9500	8000	PSCA	1
fe476949fe8448bf2daaf018fc94028c	Oncogene	DOID:1240	leukemia	HGNC:8988	5300	PIN1	1
160c3db443fc0d195194f343c7f328b6	Oncogene	DOID:1240	leukemia	HGNC:8910	5241	PGR	1
e101a3768abd13d15f8ff4bde9f61836	Oncogene	DOID:1240	leukemia	HGNC:8861	5196	PF4	1
2084265f1568c63ddba0f3a86f147ffd	Oncogene	DOID:1240	leukemia	HGNC:8759	5132	PDC	1
2c5a24f5f1f1caac4c3867a5ece4be77	Oncogene	DOID:1240	leukemia	HGNC:8749	5127	CDK16	1
3c192081c8cf86955f9cfa62ab5b53f2	Oncogene	DOID:1240	leukemia	HGNC:8634	5090	PBX3	1
0e35a8ed17d1fc061b5f048ff55e748c	Oncogene	DOID:1240	leukemia	HGNC:8064	8021	NUP214	1
5f2109653fa86a21d9ba31cc3ae454a9	Oncogene	DOID:1240	leukemia	HGNC:8031	4914	NTRK1	1
53bec1c36d9636890d5b5aaefbdd56ab	Oncogene	DOID:1240	leukemia	HGNC:7997	3084	NRG1	1
eb13866c081a8c64f31fecd8b7604e81	Oncogene	DOID:1240	leukemia	HGNC:7995	4898	NRDC	1
f51c5582c8ad27a902a5f27612814900	Oncogene	DOID:1240	leukemia	HGNC:7882	4853	NOTCH2	1
967f36a25fdf87cd014a216f1ccb5caa	Oncogene	DOID:1240	leukemia	HGNC:7785	4781	NFIB	1
7418a958ea3b277e088f393c232c46a7	Oncogene	DOID:1240	leukemia	HGNC:77	27	ABL2	1
1340aa3a7ed6a65eb5123b2c48124e65	Oncogene	DOID:1240	leukemia	HGNC:7669	10499	NCOA2	1
7be0482357a8ef9a10edad864e0016b3	Oncogene	DOID:1240	leukemia	HGNC:7323	10801	SEPT9	1
ab1558ea0986a7719c91fcbb3d68d2c6	Oncogene	DOID:1240	leukemia	HGNC:7227	22808	MRAS	1
12d26d76767dc45ae4ec6b1ecce6a5cd	Oncogene	DOID:1240	leukemia	HGNC:7199	4342	MOS	1
abd7c215fa20fdfa18436274bab5ea79	Oncogene	DOID:1240	leukemia	HGNC:7180	4330	MN1	1
ae074562b0aea774d0d0d17335541b42	Oncogene	DOID:1240	leukemia	HGNC:7176	4318	MMP9	1
d432bf3542793d43eb2f64b63dec047c	Oncogene	DOID:1240	leukemia	HGNC:7166	4313	MMP2	1
53779b86de785d98d6a07e12cb36b92b	Oncogene	DOID:1240	leukemia	HGNC:7135	4299	AFF1	1
8c591e0d424b190885a98854e17da9bc	Oncogene	DOID:1240	leukemia	HGNC:7134	4298	MLLT1	1
987f00be4972ad21818ee86487518134	Oncogene	DOID:1240	leukemia	HGNC:7124	2315	MLANA	1
82c17c9af6d8948c85b92d71b8883456	Oncogene	DOID:1240	leukemia	HGNC:7029	4233	MET	1
da4d495de1e8d4806179b8ce57fbd1e4	Oncogene	DOID:1240	leukemia	HGNC:6996	4208	MEF2C	1
dfb944a7ba8bc66cc68e4fd7b589ad43	Oncogene	DOID:1240	leukemia	HGNC:6973	4193	MDM2	1
